"","subj","description","dec","g1p1","g1o1","g1o2","g2p1","g2o1","g2o2","r_aprob1","r_aout1","r_aprob2","r_aout2","r_bprob1","r_bout1","r_bprob2","r_bout2","exp","exclude","decision_overweighting","overweight","samples","outcome_explic","trial","age","female","targets","g1p2","g2p2","reduced","reduced_zero","reduced_out"
"117",1003,0,1,0.54,17,0.8,0.61,0.6,23.3,0.600000023841858,17,0.400000005960464,0.8,0.636363625526428,0.6,0.363636374473572,23.3,1,1,0,NA,21,NA,12,21,1,0,0.46,0.39,0,0,0
"118",1003,0,1,0.36,18.4,5.3,0.64,2.3,23.1,0.444444447755814,18.4,0.555555582046509,5.3,0.818181812763214,2.3,0.181818187236786,23.1,1,1,0,NA,29,NA,40,21,1,0,0.64,0.36,0,0,0
"119",1006,0,2,0.63,12.6,0.2,0.94,10.4,27.3,0.722222208976746,12.6,0.277777791023254,0.2,1,10.4,0,27.3,1,0,2,1,38,NA,37,21,1,1,0.37,0.06,0,0,0
"120",1006,0,1,0.09,26,10.4,0.6,11.7,4.1,0.111111111938953,26,0.888888895511627,10.4,0.699999988079071,11.7,0.300000011920929,4.1,1,0,1,1,48,NA,26,21,1,1,0.91,0.4,0,0,0
"121",1006,0,1,0.61,3.4,23.8,0.91,7,18,0.64102566242218,3.4,0.358974367380142,23.8,0.92592591047287,7,0.0740740746259689,18,1,0,2,0,66,NA,7,21,1,1,0.39,0.09,0,0,0
"122",1006,0,2,0.93,7.3,23.8,0.6,3.9,23,0.981132090091705,7.3,0.0188679248094559,23.8,0.634615361690521,3.9,0.365384608507156,23,1,0,1,0,105,NA,20,21,1,1,0.07,0.4,0,0,0
"123",1006,0,2,0.6,3.9,23.5,0.94,7.3,27,0.666666686534882,3.9,0.333333343267441,23.5,0.777777791023254,7.3,0.222222223877907,27,1,0,2,1,45,NA,52,21,1,1,0.4,0.06,0,0,0
"124",1006,0,1,0.05,25.7,10.6,0.4,19.7,0.1,0.0294117648154497,25.7,0.970588207244873,10.6,0.272727280855179,19.7,0.727272748947144,0.1,1,0,1,1,45,NA,30,21,1,1,0.95,0.6,0,0,0
"125",1006,0,2,0.59,1.1,17.9,0.92,10.6,23.5,0.352941185235977,1.1,0.647058844566345,17.9,0.800000011920929,10.6,0.200000002980232,23.5,1,0,2,1,32,NA,46,21,1,1,0.41,0.08,0,0,0
"126",1006,0,1,0.06,22.8,7.6,0.55,5.9,20.2,0.150000005960464,22.8,0.850000023841858,7.6,0.666666686534882,5.9,0.333333343267441,20.2,1,0,1,1,44,NA,23,21,1,1,0.94,0.45,0,0,0
"127",1006,0,1,0.07,26.8,10.3,0.6,13,1.5,0.0476190485060215,26.8,0.952380955219269,10.3,0.699999988079071,13,0.300000011920929,1.5,1,0,1,1,31,NA,40,21,1,1,0.93,0.4,0,0,0
"128",1006,0,2,0.41,24,3.6,0.06,23.7,7.1,0.416666656732559,24,0.583333313465118,3.6,0,23.7,1,7.1,1,0,2,1,24,NA,2,21,1,1,0.59,0.94,0,0,0
"129",1006,0,1,0.35,1.2,16.7,0.9,8.7,1.6,0.21875,1.2,0.78125,16.7,0.875,8.7,0.125,1.6,1,0,1,1,48,NA,8,21,1,1,0.65,0.1,0,0,0
"130",1006,0,2,0.08,0.4,8.4,0.39,8.6,13.1,0.142857149243355,0.4,0.857142865657806,8.4,0.375,8.6,0.625,13.1,1,0,2,1,22,NA,43,21,1,1,0.92,0.61,0,0,0
"131",1006,0,1,0.4,24.4,3.5,0.05,0.1,9.3,0.363636374473572,24.4,0.636363625526428,3.5,0.0526315793395042,0.1,0.947368443012238,9.3,1,0,1,1,41,NA,33,21,1,1,0.6,0.95,0,0,0
"132",1006,0,1,0.09,6.1,12.7,0.43,10,7.2,0.0869565233588219,6.1,0.91304349899292,12.7,0.5,10,0.5,7.2,1,0,2,0,39,NA,9,21,1,1,0.91,0.57,0,0,0
"133",1006,0,1,0.47,9.8,13.7,0.08,1.7,8.8,0.407407402992249,9.8,0.592592597007751,13.7,0.214285716414452,1.7,0.785714268684387,8.8,1,0,1,1,41,NA,17,21,1,1,0.53,0.92,0,0,0
"134",1006,0,2,0.93,12.3,0.7,0.54,9,7.3,0.727272748947144,12.3,0.272727280855179,0.7,0.560000002384186,9,0.439999997615814,7.3,1,0,2,1,36,NA,47,21,1,1,0.07,0.46,0,0,0
"135",1006,0,2,0.56,2.3,16,0.05,6.1,12.5,0.375,2.3,0.625,16,0,6.1,1,12.5,1,0,1,0,38,NA,6,21,1,1,0.44,0.95,0,0,0
"136",1006,0,1,0.09,1.5,12.5,0.61,12.7,0.1,0.0416666679084301,1.5,0.958333313465118,12.5,0.736842095851898,12.7,0.263157904148102,0.1,1,0,2,0,67,NA,42,21,1,1,0.91,0.39,0,0,0
"137",1006,0,2,0.39,2.3,12.2,0.94,12.2,3.7,0.375,2.3,0.625,12.2,1,12.2,0,3.7,1,0,1,0,43,NA,58,21,1,1,0.61,0.06,0,0,0
"138",1006,0,1,0.52,13,10.3,0.06,1.7,8.4,0.552631556987762,13,0.447368413209915,10.3,0,1.7,1,8.4,1,0,1,1,56,NA,14,21,1,1,0.48,0.94,0,0,0
"139",1006,0,1,0.39,6.1,15,0.4,18.2,1.7,0.266666680574417,6.1,0.733333349227905,15,0.300000011920929,18.2,0.699999988079071,1.7,1,1,0,NA,25,NA,48,21,1,0,0.61,0.6,0,0,0
"140",1006,0,2,0.53,15.6,0.6,0.36,2.4,18,0.423076927661896,15.6,0.576923072338104,0.6,0.28571429848671,2.4,0.714285731315613,18,1,1,0,NA,33,NA,12,21,1,0,0.47,0.64,0,0,0
"141",1006,0,2,0.6,1,27.2,0.62,4.7,12.3,0.519999980926514,1,0.479999989271164,27.2,0.692307710647583,4.7,0.307692319154739,12.3,1,1,0,NA,38,NA,19,21,1,0,0.4,0.38,0,0,0
"142",1006,0,1,0.5,12.9,11.4,0.5,4.1,13.4,0.5,12.9,0.5,11.4,0.727272748947144,4.1,0.272727280855179,13.4,1,1,0,NA,31,NA,29,21,1,0,0.5,0.5,0,0,0
"143",1006,0,2,0.46,3.7,11.9,0.45,11.1,11.5,0.454545468091965,3.7,0.545454561710358,11.9,0.4375,11.1,0.5625,11.5,1,1,0,NA,38,NA,15,21,1,0,0.54,0.55,0,0,0
"144",1006,0,2,0.45,12.5,5.2,0.52,11.8,11.9,0.481481492519379,12.5,0.518518507480621,5.2,0.5,11.8,0.5,11.9,1,1,0,NA,49,NA,55,21,1,0,0.55,0.48,0,0,0
"145",1006,0,1,0.51,21.3,1.5,0.64,12.7,0.1,0.586206912994385,21.3,0.413793116807938,1.5,0.5,12.7,0.5,0.1,1,1,0,NA,41,NA,49,21,1,0,0.49,0.36,0,0,0
"146",1006,0,2,0.36,2.9,11.1,0.36,17.9,7.8,0.5,2.9,0.5,11.1,0.363636374473572,17.9,0.636363625526428,7.8,1,1,0,NA,21,NA,50,21,1,0,0.64,0.64,0,0,0
"147",1006,0,2,0.4,18.5,2.4,0.51,16.7,7.2,0.5,18.5,0.5,2.4,0.300000011920929,16.7,0.699999988079071,7.2,1,1,0,NA,34,NA,11,21,1,0,0.6,0.49,0,0,0
"148",1006,0,1,0.49,1,22.8,0.64,0.1,24.3,0.620689630508423,1,0.379310339689255,22.8,0.736842095851898,0.1,0.263157904148102,24.3,1,1,0,NA,48,NA,57,21,1,0,0.51,0.36,0,0,0
"149",1006,0,1,0.07,24.4,9,0.42,5.8,12.8,0.100000001490116,24.4,0.899999976158142,9,0.357142865657806,5.8,0.642857134342194,12.8,1,0,1,1,24,NA,38,21,1,1,0.93,0.58,0,0,0
"150",1006,0,2,0.57,12.3,7.3,0.1,29.4,8,0.611111104488373,12.3,0.388888895511627,7.3,0.0714285746216774,29.4,0.928571403026581,8,1,0,2,1,32,NA,51,21,1,1,0.43,0.9,0,0,0
"151",1006,0,2,0.94,9.6,22.9,0.43,12.1,8.7,0.846153855323792,9.6,0.15384615957737,22.9,0.476190477609634,12.1,0.523809552192688,8.7,1,0,1,0,34,NA,41,21,1,1,0.06,0.57,0,0,0
"152",1006,0,1,0.91,8.7,18.3,0.46,15.5,5.2,0.955555558204651,8.7,0.0444444455206394,18.3,0.368421047925949,15.5,0.631578922271729,5.2,1,0,1,1,64,NA,45,21,1,1,0.09,0.54,0,0,0
"153",1006,0,1,0.09,26.5,8.3,0.36,1.9,15,0.0816326513886452,26.5,0.918367326259613,8.3,0.529411792755127,1.9,0.470588237047195,15,1,0,1,1,66,NA,18,21,1,1,0.91,0.64,0,0,0
"154",1006,0,1,0.91,8.6,22.7,0.43,5.5,13.2,0.966666638851166,8.6,0.0333333350718021,22.7,0.439999997615814,5.5,0.560000002384186,13.2,1,0,1,1,55,NA,10,21,1,1,0.09,0.57,0,0,0
"155",1006,0,1,0.92,9,18.2,0.48,5.3,13.3,0.875,9,0.125,18.2,0.625,5.3,0.375,13.3,1,0,1,1,16,NA,3,21,1,1,0.08,0.52,0,0,0
"156",1006,0,2,0.35,5.4,13.2,0.92,8.8,24.2,0.317073166370392,5.4,0.682926833629608,13.2,0.823529422283173,8.8,0.176470592617989,24.2,1,0,2,1,75,NA,27,21,1,1,0.65,0.08,0,0,0
"157",1006,0,1,0.91,9,21.3,0.45,13.2,8.4,0.777777791023254,9,0.222222223877907,21.3,0.375,13.2,0.625,8.4,1,0,1,1,34,NA,32,21,1,1,0.09,0.55,0,0,0
"158",1006,0,1,0.08,1,10.7,0.45,20.3,1.9,0.0399999991059303,1,0.959999978542328,10.7,0.400000005960464,20.3,0.600000023841858,1.9,1,0,2,0,35,NA,59,21,1,1,0.92,0.55,0,0,0
"159",1006,0,1,0.65,1.2,27.5,0.06,2.9,10.6,0.744186043739319,1.2,0.255813956260681,27.5,0.115384615957737,2.9,0.884615361690521,10.6,1,0,1,1,69,NA,22,21,1,1,0.35,0.94,0,0,0
"160",1006,0,1,0.4,14.8,6,0.09,1.4,10.3,0.333333343267441,14.8,0.666666686534882,6,0.125,1.4,0.875,10.3,1,0,1,1,31,NA,24,21,1,1,0.6,0.91,0,0,0
"161",1006,0,2,0.06,0.4,11.2,0.53,2.8,18.3,0.0555555559694767,0.4,0.944444417953491,11.2,0.466666668653488,2.8,0.533333361148834,18.3,1,0,2,1,51,NA,35,21,1,1,0.94,0.47,0,0,0
"162",1006,0,2,0.08,0.5,10.8,0.57,2.1,19.9,0.181818187236786,0.5,0.818181812763214,10.8,0.545454561710358,2.1,0.454545468091965,19.9,1,0,2,1,22,NA,28,21,1,1,0.92,0.43,0,0,0
"163",1006,0,2,0.47,4.4,14.2,0.08,2.2,10.2,0.545454561710358,4.4,0.454545468091965,14.2,0.0833333358168602,2.2,0.916666686534882,10.2,1,0,1,0,58,NA,31,21,1,1,0.53,0.92,0,0,0
"164",1006,0,1,0.57,5.5,16.2,0.05,2.7,10.6,0.400000005960464,5.5,0.600000023841858,16.2,0.095238097012043,2.7,0.904761910438538,10.6,1,0,1,1,36,NA,53,21,1,1,0.43,0.95,0,0,0
"165",1006,0,2,0.37,1.1,14.9,0.92,9.8,4.3,0.375,1.1,0.625,14.9,0.9375,9.8,0.0625,4.3,1,0,1,0,24,NA,44,21,1,1,0.63,0.08,0,0,0
"166",1006,0,1,0.63,5.9,17.5,0.65,3.9,21.8,0.857142865657806,5.9,0.142857149243355,17.5,0.714285731315613,3.9,0.28571429848671,21.8,1,1,0,NA,14,NA,1,21,1,0,0.37,0.35,0,0,0
"167",1006,0,2,0.62,6.6,14.8,0.4,13.3,7.4,0.625,6.6,0.375,14.8,0.25,13.3,0.75,7.4,1,1,0,NA,32,NA,5,21,1,0,0.38,0.6,0,0,0
"168",1006,0,2,0.34,27.9,0.2,0.47,0.2,18.1,0.444444447755814,27.9,0.555555582046509,0.2,0.233333334326744,0.2,0.766666650772095,18.1,1,1,0,NA,57,NA,34,21,1,0,0.66,0.53,0,0,0
"169",1006,0,1,0.45,10.6,9.7,0.55,13.8,6.2,0.444444447755814,10.6,0.555555582046509,9.7,0.625,13.8,0.375,6.2,1,1,0,NA,61,NA,13,21,1,0,0.55,0.45,0,0,0
"170",1006,0,1,0.54,4.7,16.2,0.52,1.2,20,0.375,4.7,0.625,16.2,0.714285731315613,1.2,0.28571429848671,20,1,1,0,NA,30,NA,21,21,1,0,0.46,0.48,0,0,0
"171",1006,0,2,0.37,22,2.5,0.37,20.6,3.8,0.272727280855179,22,0.727272748947144,2.5,0.300000011920929,20.6,0.699999988079071,3.8,1,1,0,NA,84,NA,25,21,1,0,0.63,0.63,0,0,0
"172",1006,0,1,0.45,7.6,11.5,0.42,20.2,1.9,0.454545468091965,7.6,0.545454561710358,11.5,0.360000014305115,20.2,0.639999985694885,1.9,1,1,0,NA,47,NA,39,21,1,0,0.55,0.58,0,0,0
"173",1006,0,2,0.64,12.8,3.2,0.64,4.5,18.9,0.727272748947144,12.8,0.272727280855179,3.2,0.363636374473572,4.5,0.636363625526428,18.9,1,1,0,NA,22,NA,36,21,1,0,0.36,0.36,0,0,0
"174",1006,0,2,0.56,2.7,19,0.64,9.8,10.1,0.629629611968994,2.7,0.370370358228683,19,0.625,9.8,0.375,10.1,1,1,0,NA,43,NA,60,21,1,0,0.44,0.36,0,0,0
"175",1006,0,1,0.53,11.1,8.4,0.43,16.2,4.3,0.400000005960464,11.1,0.600000023841858,8.4,0.200000002980232,16.2,0.800000011920929,4.3,1,1,0,NA,30,NA,56,21,1,0,0.47,0.57,0,0,0
"176",1006,0,2,0.54,17,0.8,0.61,0.6,23.3,0.357142865657806,17,0.642857134342194,0.8,0.533333361148834,0.6,0.466666668653488,23.3,1,1,0,NA,29,NA,54,21,1,0,0.46,0.39,0,0,0
"177",1006,0,1,0.36,18.4,5.3,0.64,2.3,23.1,0.400000005960464,18.4,0.600000023841858,5.3,0.708333313465118,2.3,0.291666656732559,23.1,1,1,0,NA,44,NA,16,21,1,0,0.64,0.36,0,0,0
"178",1007,1,1,0.94,10.4,27.3,0.63,12.6,0.2,0.939999997615814,10.4,0.0599999986588955,27.3,0.629999995231628,12.6,0.370000004768372,0.2,1,0,1,1,NA,NA,1,20,1,1,0.06,0.37,0,0,0
"179",1007,1,2,0.6,11.7,4.1,0.09,26,10.4,0.600000023841858,11.7,0.400000005960464,4.1,0.0900000035762787,26,0.910000026226044,10.4,1,0,2,1,NA,NA,2,20,1,1,0.4,0.91,0,0,0
"180",1007,1,2,0.91,7,18,0.61,3.4,23.8,0.910000026226044,7,0.0900000035762787,18,0.610000014305115,3.4,0.389999985694885,23.8,1,0,1,0,NA,NA,3,20,1,1,0.09,0.39,0,0,0
"181",1007,1,1,0.6,3.9,23,0.93,7.3,23.8,0.600000023841858,3.9,0.400000005960464,23,0.930000007152557,7.3,0.0700000002980232,23.8,1,0,2,0,NA,NA,4,20,1,1,0.4,0.07,0,0,0
"182",1007,1,2,0.94,7.3,27,0.6,3.9,23.5,0.939999997615814,7.3,0.0599999986588955,27,0.600000023841858,3.9,0.400000005960464,23.5,1,0,1,0,NA,NA,5,20,1,1,0.06,0.4,0,0,0
"183",1007,1,2,0.4,19.7,0.1,0.05,25.7,10.6,0.400000005960464,19.7,0.600000023841858,0.1,0.0500000007450581,25.7,0.949999988079071,10.6,1,0,2,1,NA,NA,6,20,1,1,0.6,0.95,0,0,0
"184",1007,1,1,0.92,10.6,23.5,0.59,1.1,17.9,0.920000016689301,10.6,0.0799999982118607,23.5,0.589999973773956,1.1,0.409999996423721,17.9,1,0,1,1,NA,NA,7,20,1,1,0.08,0.41,0,0,0
"185",1007,1,2,0.55,5.9,20.2,0.06,22.8,7.6,0.550000011920929,5.9,0.449999988079071,20.2,0.0599999986588955,22.8,0.939999997615814,7.6,1,0,2,1,NA,NA,8,20,1,1,0.45,0.94,0,0,0
"186",1007,1,2,0.6,13,1.5,0.07,26.8,10.3,0.600000023841858,13,0.400000005960464,1.5,0.0700000002980232,26.8,0.930000007152557,10.3,1,0,2,1,NA,NA,9,20,1,1,0.4,0.93,0,0,0
"187",1007,1,1,0.06,23.7,7.1,0.41,24,3.6,0.0599999986588955,23.7,0.939999997615814,7.1,0.409999996423721,24,0.589999973773956,3.6,1,0,1,1,NA,NA,10,20,1,1,0.94,0.59,0,0,0
"188",1007,1,1,0.9,8.7,1.6,0.35,1.2,16.7,0.899999976158142,8.7,0.100000001490116,1.6,0.349999994039536,1.2,0.649999976158142,16.7,1,0,2,0,NA,NA,11,20,1,1,0.1,0.65,0,0,0
"189",1007,1,1,0.39,8.6,13.1,0.08,0.4,8.4,0.389999985694885,8.6,0.610000014305115,13.1,0.0799999982118607,0.4,0.920000016689301,8.4,1,0,1,1,NA,NA,12,20,1,1,0.61,0.92,0,0,0
"190",1007,1,2,0.05,0.1,9.3,0.4,24.4,3.5,0.0500000007450581,0.1,0.949999988079071,9.3,0.400000005960464,24.4,0.600000023841858,3.5,1,0,2,1,NA,NA,13,20,1,1,0.95,0.6,0,0,0
"191",1007,1,2,0.43,10,7.2,0.09,6.1,12.7,0.430000007152557,10,0.569999992847443,7.2,0.0900000035762787,6.1,0.910000026226044,12.7,1,0,1,0,NA,NA,14,20,1,1,0.57,0.91,0,0,0
"192",1007,1,1,0.08,1.7,8.8,0.47,9.8,13.7,0.0799999982118607,1.7,0.920000016689301,8.8,0.469999998807907,9.8,0.529999971389771,13.7,1,0,2,0,NA,NA,15,20,1,1,0.92,0.53,0,0,0
"193",1007,1,1,0.54,9,7.3,0.93,12.3,0.7,0.540000021457672,9,0.46000000834465,7.3,0.930000007152557,12.3,0.0700000002980232,0.7,1,0,1,1,NA,NA,16,20,1,1,0.46,0.07,0,0,0
"194",1007,1,1,0.05,6.1,12.5,0.56,2.3,16,0.0500000007450581,6.1,0.949999988079071,12.5,0.560000002384186,2.3,0.439999997615814,16,1,0,2,0,NA,NA,17,20,1,1,0.95,0.44,0,0,0
"195",1007,1,2,0.61,12.7,0.1,0.09,1.5,12.5,0.610000014305115,12.7,0.389999985694885,0.1,0.0900000035762787,1.5,0.910000026226044,12.5,1,0,1,0,NA,NA,18,20,1,1,0.39,0.91,0,0,0
"196",1007,1,2,0.94,12.2,3.7,0.39,2.3,12.2,0.939999997615814,12.2,0.0599999986588955,3.7,0.389999985694885,2.3,0.610000014305115,12.2,1,0,2,1,NA,NA,19,20,1,1,0.06,0.61,0,0,0
"197",1007,1,2,0.06,1.7,8.4,0.52,13,10.3,0.0599999986588955,1.7,0.939999997615814,8.4,0.519999980926514,13,0.479999989271164,10.3,1,0,2,1,NA,NA,20,20,1,1,0.94,0.48,0,0,0
"198",1007,1,2,0.4,18.2,1.7,0.39,6.1,15,0.400000005960464,18.2,0.600000023841858,1.7,0.389999985694885,6.1,0.610000014305115,15,1,1,0,NA,NA,NA,21,20,1,0,0.6,0.61,0,0,0
"199",1007,1,1,0.36,2.4,18,0.53,15.6,0.6,0.360000014305115,2.4,0.639999985694885,18,0.529999971389771,15.6,0.469999998807907,0.6,1,1,0,NA,NA,NA,22,20,1,0,0.64,0.47,0,0,0
"200",1007,1,1,0.62,4.7,12.3,0.6,1,27.2,0.620000004768372,4.7,0.379999995231628,12.3,0.600000023841858,1,0.400000005960464,27.2,1,1,0,NA,NA,NA,23,20,1,0,0.38,0.4,0,0,0
"201",1007,1,2,0.5,4.1,13.4,0.5,12.9,11.4,0.5,4.1,0.5,13.4,0.5,12.9,0.5,11.4,1,1,0,NA,NA,NA,24,20,1,0,0.5,0.5,0,0,0
"202",1007,1,1,0.45,11.1,11.5,0.46,3.7,11.9,0.449999988079071,11.1,0.550000011920929,11.5,0.46000000834465,3.7,0.540000021457672,11.9,1,1,0,NA,NA,NA,25,20,1,0,0.55,0.54,0,0,0
"203",1007,1,1,0.52,11.8,11.9,0.45,12.5,5.2,0.519999980926514,11.8,0.479999989271164,11.9,0.449999988079071,12.5,0.550000011920929,5.2,1,1,0,NA,NA,NA,26,20,1,0,0.48,0.55,0,0,0
"204",1007,1,2,0.64,12.7,0.1,0.51,21.3,1.5,0.639999985694885,12.7,0.360000014305115,0.1,0.509999990463257,21.3,0.490000009536743,1.5,1,1,0,NA,NA,NA,27,20,1,0,0.36,0.49,0,0,0
"205",1007,1,1,0.36,17.9,7.8,0.36,2.9,11.1,0.360000014305115,17.9,0.639999985694885,7.8,0.360000014305115,2.9,0.639999985694885,11.1,1,1,0,NA,NA,NA,28,20,1,0,0.64,0.64,0,0,0
"206",1007,1,1,0.51,16.7,7.2,0.4,18.5,2.4,0.509999990463257,16.7,0.490000009536743,7.2,0.400000005960464,18.5,0.600000023841858,2.4,1,1,0,NA,NA,NA,29,20,1,0,0.49,0.6,0,0,0
"207",1007,1,2,0.64,0.1,24.3,0.49,1,22.8,0.639999985694885,0.1,0.360000014305115,24.3,0.490000009536743,1,0.509999990463257,22.8,1,1,0,NA,NA,NA,30,20,1,0,0.36,0.51,0,0,0
"208",1007,1,2,0.42,5.8,12.8,0.07,24.4,9,0.419999986886978,5.8,0.579999983310699,12.8,0.0700000002980232,24.4,0.930000007152557,9,1,0,2,1,NA,NA,31,20,1,1,0.58,0.93,0,0,0
"209",1007,1,1,0.1,29.4,8,0.57,12.3,7.3,0.100000001490116,29.4,0.899999976158142,8,0.569999992847443,12.3,0.430000007152557,7.3,1,0,1,1,NA,NA,32,20,1,1,0.9,0.43,0,0,0
"210",1007,1,2,0.43,12.1,8.7,0.94,9.6,22.9,0.430000007152557,12.1,0.569999992847443,8.7,0.939999997615814,9.6,0.0599999986588955,22.9,1,0,2,1,NA,NA,33,20,1,1,0.57,0.06,0,0,0
"211",1007,1,2,0.46,15.5,5.2,0.91,8.7,18.3,0.46000000834465,15.5,0.540000021457672,5.2,0.910000026226044,8.7,0.0900000035762787,18.3,1,0,2,1,NA,NA,34,20,1,1,0.54,0.09,0,0,0
"212",1007,1,2,0.36,1.9,15,0.09,26.5,8.3,0.360000014305115,1.9,0.639999985694885,15,0.0900000035762787,26.5,0.910000026226044,8.3,1,0,2,1,NA,NA,35,20,1,1,0.64,0.91,0,0,0
"213",1007,1,2,0.43,5.5,13.2,0.91,8.6,22.7,0.430000007152557,5.5,0.569999992847443,13.2,0.910000026226044,8.6,0.0900000035762787,22.7,1,0,2,1,NA,NA,36,20,1,1,0.57,0.09,0,0,0
"214",1007,1,2,0.48,5.3,13.3,0.92,9,18.2,0.479999989271164,5.3,0.519999980926514,13.3,0.920000016689301,9,0.0799999982118607,18.2,1,0,2,1,NA,NA,38,20,1,1,0.52,0.08,0,0,0
"215",1007,1,1,0.92,8.8,24.2,0.35,5.4,13.2,0.920000016689301,8.8,0.0799999982118607,24.2,0.349999994039536,5.4,0.649999976158142,13.2,1,0,1,1,NA,NA,39,20,1,1,0.08,0.65,0,0,0
"216",1007,1,2,0.45,13.2,8.4,0.91,9,21.3,0.449999988079071,13.2,0.550000011920929,8.4,0.910000026226044,9,0.0900000035762787,21.3,1,0,2,1,NA,NA,40,20,1,1,0.55,0.09,0,0,0
"217",1007,1,2,0.45,20.3,1.9,0.08,1,10.7,0.449999988079071,20.3,0.550000011920929,1.9,0.0799999982118607,1,0.920000016689301,10.7,1,0,1,0,NA,NA,41,20,1,1,0.55,0.92,0,0,0
"218",1007,1,1,0.06,2.9,10.6,0.65,1.2,27.5,0.0599999986588955,2.9,0.939999997615814,10.6,0.649999976158142,1.2,0.349999994039536,27.5,1,0,2,0,NA,NA,42,20,1,1,0.94,0.35,0,0,0
"219",1007,1,2,0.09,1.4,10.3,0.4,14.8,6,0.0900000035762787,1.4,0.910000026226044,10.3,0.400000005960464,14.8,0.600000023841858,6,1,0,2,1,NA,NA,43,20,1,1,0.91,0.6,0,0,0
"220",1007,1,1,0.53,2.8,18.3,0.06,0.4,11.2,0.529999971389771,2.8,0.469999998807907,18.3,0.0599999986588955,0.4,0.939999997615814,11.2,1,0,1,1,NA,NA,44,20,1,1,0.47,0.94,0,0,0
"221",1007,1,1,0.57,2.1,19.9,0.08,0.5,10.8,0.569999992847443,2.1,0.430000007152557,19.9,0.0799999982118607,0.5,0.920000016689301,10.8,1,0,1,1,NA,NA,45,20,1,1,0.43,0.92,0,0,0
"222",1007,1,2,0.08,2.2,10.2,0.47,4.4,14.2,0.0799999982118607,2.2,0.920000016689301,10.2,0.469999998807907,4.4,0.529999971389771,14.2,1,0,2,1,NA,NA,46,20,1,1,0.92,0.53,0,0,0
"223",1007,1,2,0.05,2.7,10.6,0.57,5.5,16.2,0.0500000007450581,2.7,0.949999988079071,10.6,0.569999992847443,5.5,0.430000007152557,16.2,1,0,2,1,NA,NA,47,20,1,1,0.95,0.43,0,0,0
"224",1007,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,1,0,2,0,NA,NA,48,20,1,1,0.08,0.63,0,0,0
"225",1007,1,2,0.65,3.9,21.8,0.63,5.9,17.5,0.649999976158142,3.9,0.349999994039536,21.8,0.629999995231628,5.9,0.370000004768372,17.5,1,1,0,NA,NA,NA,49,20,1,0,0.35,0.37,0,0,0
"226",1007,1,1,0.4,13.3,7.4,0.62,6.6,14.8,0.400000005960464,13.3,0.600000023841858,7.4,0.620000004768372,6.6,0.379999995231628,14.8,1,1,0,NA,NA,NA,50,20,1,0,0.6,0.38,0,0,0
"227",1007,1,1,0.47,0.2,18.1,0.34,27.9,0.2,0.469999998807907,0.2,0.529999971389771,18.1,0.340000003576279,27.9,0.660000026226044,0.2,1,1,0,NA,NA,NA,51,20,1,0,0.53,0.66,0,0,0
"228",1007,1,1,0.55,13.8,6.2,0.45,10.6,9.7,0.550000011920929,13.8,0.449999988079071,6.2,0.449999988079071,10.6,0.550000011920929,9.7,1,1,0,NA,NA,NA,52,20,1,0,0.45,0.55,0,0,0
"229",1007,1,2,0.52,1.2,20,0.54,4.7,16.2,0.519999980926514,1.2,0.479999989271164,20,0.540000021457672,4.7,0.46000000834465,16.2,1,1,0,NA,NA,NA,53,20,1,0,0.48,0.46,0,0,0
"230",1007,1,1,0.37,20.6,3.8,0.37,22,2.5,0.370000004768372,20.6,0.629999995231628,3.8,0.370000004768372,22,0.629999995231628,2.5,1,1,0,NA,NA,NA,54,20,1,0,0.63,0.63,0,0,0
"231",1007,1,2,0.42,20.2,1.9,0.45,7.6,11.5,0.419999986886978,20.2,0.579999983310699,1.9,0.449999988079071,7.6,0.550000011920929,11.5,1,1,0,NA,NA,NA,55,20,1,0,0.58,0.55,0,0,0
"232",1007,1,1,0.64,4.5,18.9,0.64,12.8,3.2,0.639999985694885,4.5,0.360000014305115,18.9,0.639999985694885,12.8,0.360000014305115,3.2,1,1,0,NA,NA,NA,56,20,1,0,0.36,0.36,0,0,0
"233",1007,1,1,0.64,9.8,10.1,0.56,2.7,19,0.639999985694885,9.8,0.360000014305115,10.1,0.560000002384186,2.7,0.439999997615814,19,1,1,0,NA,NA,NA,57,20,1,0,0.36,0.44,0,0,0
"234",1007,1,2,0.43,16.2,4.3,0.53,11.1,8.4,0.430000007152557,16.2,0.569999992847443,4.3,0.529999971389771,11.1,0.469999998807907,8.4,1,1,0,NA,NA,NA,58,20,1,0,0.57,0.47,0,0,0
"235",1007,1,2,0.61,0.6,23.3,0.54,17,0.8,0.610000014305115,0.6,0.389999985694885,23.3,0.540000021457672,17,0.46000000834465,0.8,1,1,0,NA,NA,NA,59,20,1,0,0.39,0.46,0,0,0
"236",1007,1,2,0.64,2.3,23.1,0.36,18.4,5.3,0.639999985694885,2.3,0.360000014305115,23.1,0.360000014305115,18.4,0.639999985694885,5.3,1,1,0,NA,NA,NA,60,20,1,0,0.36,0.64,0,0,0
