,sid,gameind,probid,probvar,cond_color,cond_ecology,cost,samplesize,n_switch,choice,choseH,mn_diff
0,91,0,normal-37,high,diff,normal,high,1,0,A,0,9
1,91,1,normal-55,high,diff,normal,low,3,1,B,1,14
2,91,2,normal-4,low,diff,normal,low,1,0,A,0,7
3,91,3,normal-15,low,diff,normal,high,2,1,B,1,7
4,91,4,normal-52,high,diff,normal,low,2,1,A,0,14
5,91,5,normal-45,high,diff,normal,high,1,0,A,0,9
6,91,6,normal-11,low,diff,normal,high,4,3,B,1,14
7,91,7,normal-2,low,diff,normal,low,1,0,B,1,14
8,91,8,normal-16,low,diff,normal,low,2,1,B,1,6
9,91,9,normal-43,high,diff,normal,high,1,0,B,1,12
10,91,10,normal-33,high,diff,normal,low,2,1,B,1,11
11,91,11,normal-17,low,diff,normal,high,1,0,A,0,5
12,91,12,normal-49,high,diff,normal,low,2,1,A,0,10
13,91,13,normal-5,low,diff,normal,low,1,0,A,0,13
14,91,14,normal-32,high,diff,normal,low,1,0,B,1,11
15,91,15,normal-13,low,diff,normal,high,1,0,B,1,5
16,91,16,normal-21,low,diff,normal,low,1,0,B,1,9
17,91,17,normal-29,low,diff,normal,low,1,0,A,0,14
18,91,18,normal-40,high,diff,normal,low,2,1,A,0,8
19,91,19,normal-25,low,diff,normal,high,1,0,A,0,14
20,91,20,normal-44,high,diff,normal,high,2,1,B,1,8
21,91,21,normal-34,high,diff,normal,high,1,0,A,0,12
22,91,22,normal-30,high,diff,normal,high,2,1,B,1,9
23,91,23,normal-23,low,diff,normal,high,2,1,B,1,14
24,92,0,normal-37,high,same,normal,high,6,2,A,0,9
25,92,1,normal-14,low,same,normal,high,4,1,B,1,13
26,92,2,normal-13,low,same,normal,low,4,1,B,1,5
27,92,3,normal-9,low,same,normal,low,10,1,B,1,12
28,92,4,normal-3,low,same,normal,low,10,1,B,1,12
29,92,5,normal-58,high,same,normal,high,6,1,B,1,12
30,92,6,normal-0,low,same,normal,high,4,1,B,1,14
31,92,7,normal-56,high,same,normal,low,10,3,B,1,10
32,92,8,normal-54,high,same,normal,high,4,1,B,1,7
33,92,9,normal-46,high,same,normal,low,19,2,B,1,6
34,92,10,normal-18,low,same,normal,high,4,1,B,1,10
35,92,11,normal-42,high,same,normal,low,28,2,A,0,5
36,92,12,normal-57,high,same,normal,low,10,1,B,1,13
37,92,13,normal-59,high,same,normal,high,4,1,B,1,12
38,92,14,normal-19,low,same,normal,high,4,1,B,1,13
39,92,15,normal-22,low,same,normal,low,10,2,B,1,14
40,92,16,normal-48,high,same,normal,high,4,1,A,0,9
41,92,17,normal-47,high,same,normal,low,21,3,B,1,13
42,92,18,normal-51,high,same,normal,low,18,2,B,1,12
43,92,19,normal-23,low,same,normal,low,12,2,B,1,14
44,92,20,normal-6,low,same,normal,high,4,1,B,1,11
45,92,21,normal-35,high,same,normal,high,4,1,B,1,7
46,92,22,normal-11,low,same,normal,high,4,1,B,1,14
47,92,23,normal-24,low,same,normal,low,10,1,B,1,10
48,93,0,normal-33,high,same,normal,high,2,1,B,1,11
49,93,1,normal-45,high,same,normal,low,14,2,B,1,9
50,93,2,normal-6,low,same,normal,low,8,1,B,1,11
51,93,3,normal-25,low,same,normal,high,3,1,B,1,14
52,93,4,normal-17,low,same,normal,high,2,1,B,1,5
53,93,5,normal-14,low,same,normal,high,2,1,B,1,13
54,93,6,normal-38,high,same,normal,high,2,1,A,0,13
55,93,7,normal-43,high,same,normal,low,10,1,B,1,12
56,93,8,normal-11,low,same,normal,low,6,1,B,1,14
57,93,9,normal-10,low,same,normal,low,9,2,B,1,5
58,93,10,normal-36,high,same,normal,high,2,1,B,1,9
59,93,11,normal-37,high,same,normal,low,3,1,B,1,9
60,93,12,normal-27,low,same,normal,low,6,1,B,1,10
61,93,13,normal-13,low,same,normal,high,2,1,B,1,5
62,93,14,normal-41,high,same,normal,low,2,1,A,0,13
63,93,15,normal-0,low,same,normal,low,6,2,B,1,14
64,93,16,normal-47,high,same,normal,high,2,1,A,0,13
65,93,17,normal-31,high,same,normal,low,2,1,B,1,11
66,93,18,normal-57,high,same,normal,low,4,2,B,1,13
67,93,19,normal-3,low,same,normal,high,2,1,A,0,12
68,93,20,normal-56,high,same,normal,high,2,1,B,1,10
69,93,21,normal-12,low,same,normal,high,2,1,B,1,11
70,93,22,normal-53,high,same,normal,high,2,1,A,0,8
71,93,23,normal-23,low,same,normal,low,6,2,B,1,14
72,94,0,normal-55,high,diff,normal,high,7,1,A,0,14
73,94,1,normal-57,high,diff,normal,high,8,2,B,1,13
74,94,2,normal-48,high,diff,normal,low,6,1,A,0,9
75,94,3,normal-2,low,diff,normal,high,4,1,B,1,14
76,94,4,normal-5,low,diff,normal,low,4,1,B,1,13
77,94,5,normal-6,low,diff,normal,high,4,1,B,1,11
78,94,6,normal-20,low,diff,normal,high,6,2,B,1,13
79,94,7,normal-34,high,diff,normal,high,6,5,B,1,12
80,94,8,normal-45,high,diff,normal,low,14,1,B,1,9
81,94,9,normal-54,high,diff,normal,low,12,10,A,0,7
82,94,10,normal-27,low,diff,normal,low,6,5,B,1,10
83,94,11,normal-8,low,diff,normal,low,5,4,B,1,5
84,94,12,normal-19,low,diff,normal,high,4,3,B,1,13
85,94,13,normal-12,low,diff,normal,high,6,5,B,1,11
86,94,14,normal-59,high,diff,normal,low,6,5,B,1,12
87,94,15,normal-35,high,diff,normal,low,8,7,B,1,7
88,94,16,normal-36,high,diff,normal,low,6,5,B,1,9
89,94,17,normal-41,high,diff,normal,high,3,2,B,1,13
90,94,18,normal-44,high,diff,normal,high,4,3,A,0,8
91,94,19,normal-24,low,diff,normal,low,4,3,B,1,10
92,94,20,normal-23,low,diff,normal,high,4,3,B,1,14
93,94,21,normal-56,high,diff,normal,high,4,3,B,1,10
94,94,22,normal-25,low,diff,normal,low,4,3,B,1,14
95,94,23,normal-22,low,diff,normal,low,10,9,B,1,14
96,96,0,normal-40,high,same,normal,high,1,0,A,0,8
97,96,1,normal-14,low,same,normal,low,3,2,A,0,13
98,96,2,normal-3,low,same,normal,high,1,0,B,1,12
99,96,3,normal-49,high,same,normal,low,1,0,A,0,10
100,96,4,normal-5,low,same,normal,low,1,0,B,1,13
101,96,5,normal-10,low,same,normal,low,1,0,B,1,5
102,96,6,normal-35,high,same,normal,high,1,0,B,1,7
103,96,7,normal-13,low,same,normal,high,1,0,A,0,5
104,96,8,normal-42,high,same,normal,high,1,0,A,0,5
105,96,9,normal-57,high,same,normal,low,3,2,A,0,13
106,96,10,normal-29,low,same,normal,high,10,6,B,1,14
107,96,11,normal-38,high,same,normal,low,1,0,A,0,13
108,96,12,normal-7,low,same,normal,high,4,3,A,0,14
109,96,13,normal-26,low,same,normal,low,3,2,B,1,12
110,96,14,normal-46,high,same,normal,low,1,0,A,0,6
111,96,15,normal-32,high,same,normal,high,1,0,A,0,11
112,96,16,normal-21,low,same,normal,high,2,1,A,0,9
113,96,17,normal-53,high,same,normal,low,4,3,B,1,8
114,96,18,normal-50,high,same,normal,low,4,1,A,0,10
115,96,19,normal-9,low,same,normal,high,3,2,B,1,12
116,96,20,normal-28,low,same,normal,low,2,1,B,1,9
117,96,21,normal-6,low,same,normal,low,2,1,B,1,11
118,96,22,normal-51,high,same,normal,high,3,2,A,0,12
119,96,23,normal-33,high,same,normal,high,1,0,A,0,11
120,97,0,normal-38,high,same,normal,low,1,0,B,1,13
121,97,1,normal-47,high,same,normal,high,1,0,A,0,13
122,97,2,normal-20,low,same,normal,low,1,0,B,1,13
123,97,3,normal-23,low,same,normal,high,1,0,B,1,14
124,97,4,normal-22,low,same,normal,high,1,0,A,0,14
125,97,5,normal-32,high,same,normal,low,1,0,B,1,11
126,97,6,normal-17,low,same,normal,low,1,0,A,0,5
127,97,7,normal-36,high,same,normal,high,2,1,B,1,9
128,97,8,normal-35,high,same,normal,high,1,0,A,0,7
129,97,9,normal-10,low,same,normal,high,1,0,B,1,5
130,97,10,normal-26,low,same,normal,low,1,0,A,0,12
131,97,11,normal-41,high,same,normal,low,2,0,B,1,13
132,97,12,normal-12,low,same,normal,low,1,0,A,0,11
133,97,13,normal-9,low,same,normal,high,1,0,B,1,12
134,97,14,normal-3,low,same,normal,high,1,0,A,0,12
135,97,15,normal-18,low,same,normal,high,1,0,A,0,10
136,97,16,normal-25,low,same,normal,low,1,0,A,0,14
137,97,17,normal-49,high,same,normal,low,2,1,B,1,10
138,97,18,normal-31,high,same,normal,high,1,0,A,0,11
139,97,19,normal-39,high,same,normal,low,1,0,B,1,12
140,97,20,normal-30,high,same,normal,low,1,0,B,1,9
141,97,21,normal-11,low,same,normal,low,1,0,B,1,14
142,97,22,normal-43,high,same,normal,high,1,0,A,0,12
143,97,23,normal-59,high,same,normal,high,1,0,B,1,12
144,98,0,normal-19,low,diff,normal,low,6,5,B,1,13
145,98,1,normal-35,high,diff,normal,low,9,8,A,0,7
146,98,2,normal-51,high,diff,normal,high,6,5,A,0,12
147,98,3,normal-3,low,diff,normal,high,4,3,B,1,12
148,98,4,normal-0,low,diff,normal,low,4,3,B,1,14
149,98,5,normal-32,high,diff,normal,low,6,5,A,0,11
150,98,6,normal-23,low,diff,normal,high,4,3,B,1,14
151,98,7,normal-37,high,diff,normal,high,4,3,B,1,9
152,98,8,normal-18,low,diff,normal,high,4,3,B,1,10
153,98,9,normal-56,high,diff,normal,high,2,1,A,0,10
154,98,10,normal-24,low,diff,normal,low,4,3,B,1,10
155,98,11,normal-54,high,diff,normal,low,8,7,B,1,7
156,98,12,normal-52,high,diff,normal,high,2,1,B,1,14
157,98,13,normal-28,low,diff,normal,high,2,1,A,0,9
158,98,14,normal-15,low,diff,normal,low,6,5,B,1,7
159,98,15,normal-33,high,diff,normal,low,5,4,B,1,11
160,98,16,normal-49,high,diff,normal,high,4,3,A,0,10
161,98,17,normal-44,high,diff,normal,low,4,3,B,1,8
162,98,18,normal-27,low,diff,normal,low,4,3,B,1,10
163,98,19,normal-42,high,diff,normal,low,4,3,B,1,5
164,98,20,normal-29,low,diff,normal,low,5,4,B,1,14
165,98,21,normal-17,low,diff,normal,high,4,3,B,1,5
166,98,22,normal-25,low,diff,normal,high,4,3,B,1,14
167,98,23,normal-48,high,diff,normal,high,4,3,B,1,9
168,99,0,normal-59,high,diff,normal,low,15,2,B,1,12
169,99,1,normal-17,low,diff,normal,low,13,1,B,1,5
170,99,2,normal-46,high,diff,normal,high,4,1,A,0,6
171,99,3,normal-29,low,diff,normal,low,11,1,B,1,14
172,99,4,normal-16,low,diff,normal,high,6,2,B,1,6
173,99,5,normal-40,high,diff,normal,high,2,1,B,1,8
174,99,6,normal-26,low,diff,normal,low,8,2,B,1,12
175,99,7,normal-3,low,diff,normal,high,2,1,B,1,12
176,99,8,normal-33,high,diff,normal,low,2,1,B,1,11
177,99,9,normal-54,high,diff,normal,low,9,3,A,0,7
178,99,10,normal-32,high,diff,normal,high,2,0,B,1,11
179,99,11,normal-27,low,diff,normal,high,2,1,B,1,10
180,99,12,normal-56,high,diff,normal,high,2,1,B,1,10
181,99,13,normal-14,low,diff,normal,low,6,1,B,1,13
182,99,14,normal-9,low,diff,normal,low,5,1,B,1,12
183,99,15,normal-36,high,diff,normal,low,11,2,A,0,9
184,99,16,normal-35,high,diff,normal,high,2,1,A,0,7
185,99,17,normal-4,low,diff,normal,high,2,1,B,1,7
186,99,18,normal-24,low,diff,normal,high,2,1,B,1,10
187,99,19,normal-34,high,diff,normal,low,2,1,A,0,12
188,99,20,normal-53,high,diff,normal,low,13,2,A,0,8
189,99,21,normal-5,low,diff,normal,low,9,1,B,1,13
190,99,22,normal-11,low,diff,normal,high,2,1,B,1,14
191,99,23,normal-30,high,diff,normal,high,2,1,A,0,9
192,100,0,normal-55,high,same,normal,high,4,3,B,1,14
193,100,1,normal-17,low,same,normal,low,8,7,B,1,5
194,100,2,normal-9,low,same,normal,high,4,3,B,1,12
195,100,3,normal-28,low,same,normal,low,6,5,B,1,9
196,100,4,normal-7,low,same,normal,high,4,3,B,1,14
197,100,5,normal-37,high,same,normal,high,4,3,A,0,9
198,100,6,normal-35,high,same,normal,high,2,1,B,1,7
199,100,7,normal-24,low,same,normal,low,2,1,B,1,10
200,100,8,normal-8,low,same,normal,high,4,3,B,1,5
201,100,9,normal-48,high,same,normal,low,14,13,B,1,9
202,100,10,normal-45,high,same,normal,low,10,9,B,1,9
203,100,11,normal-46,high,same,normal,low,10,9,B,1,6
204,100,12,normal-1,low,same,normal,high,3,2,B,1,11
205,100,13,normal-31,high,same,normal,low,3,2,B,1,11
206,100,14,normal-58,high,same,normal,high,6,5,B,1,12
207,100,15,normal-43,high,same,normal,high,4,3,B,1,12
208,100,16,normal-52,high,same,normal,low,10,9,B,1,14
209,100,17,normal-29,low,same,normal,high,4,3,B,1,14
210,100,18,normal-14,low,same,normal,low,6,5,B,1,13
211,100,19,normal-39,high,same,normal,low,11,10,A,0,12
212,100,20,normal-3,low,same,normal,low,6,5,B,1,12
213,100,21,normal-16,low,same,normal,low,7,6,B,1,6
214,100,22,normal-26,low,same,normal,high,2,1,B,1,12
215,100,23,normal-57,high,same,normal,high,2,1,B,1,13
216,101,0,normal-9,low,diff,normal,low,2,1,B,1,12
217,101,1,normal-43,high,diff,normal,high,4,3,B,1,12
218,101,2,normal-1,low,diff,normal,low,8,6,B,1,11
219,101,3,normal-5,low,diff,normal,high,4,2,B,1,13
220,101,4,normal-49,high,diff,normal,high,4,2,A,0,10
221,101,5,normal-37,high,diff,normal,high,4,3,B,1,9
222,101,6,normal-10,low,diff,normal,high,4,2,B,1,5
223,101,7,normal-48,high,diff,normal,low,6,5,B,1,9
224,101,8,normal-2,low,diff,normal,high,4,2,B,1,14
225,101,9,normal-0,low,diff,normal,low,4,3,B,1,14
226,101,10,normal-41,high,diff,normal,low,7,6,B,1,13
227,101,11,normal-38,high,diff,normal,low,3,2,B,1,13
228,101,12,normal-42,high,diff,normal,low,10,9,B,1,5
229,101,13,normal-23,low,diff,normal,high,4,2,B,1,14
230,101,14,normal-15,low,diff,normal,low,4,2,B,1,7
231,101,15,normal-35,high,diff,normal,low,4,2,A,0,7
232,101,16,normal-21,low,diff,normal,low,6,5,B,1,9
233,101,17,normal-12,low,diff,normal,high,4,3,B,1,11
234,101,18,normal-56,high,diff,normal,low,2,1,B,1,10
235,101,19,normal-39,high,diff,normal,high,4,2,B,1,12
236,101,20,normal-27,low,diff,normal,low,4,3,B,1,10
237,101,21,normal-4,low,diff,normal,high,4,2,B,1,7
238,101,22,normal-34,high,diff,normal,high,2,1,A,0,12
239,101,23,normal-33,high,diff,normal,high,4,2,B,1,11
240,102,0,normal-18,low,same,normal,high,2,1,B,1,10
241,102,1,normal-45,high,same,normal,high,3,2,B,1,9
242,102,2,normal-25,low,same,normal,high,1,0,A,0,14
243,102,3,normal-40,high,same,normal,high,1,0,A,0,8
244,102,4,normal-29,low,same,normal,low,1,0,B,1,14
245,102,5,normal-15,low,same,normal,low,3,2,B,1,7
246,102,6,normal-37,high,same,normal,high,2,1,A,0,9
247,102,7,normal-32,high,same,normal,low,2,1,A,0,11
248,102,8,normal-38,high,same,normal,low,2,1,A,0,13
249,102,9,normal-49,high,same,normal,low,3,2,A,0,10
250,102,10,normal-14,low,same,normal,low,2,1,B,1,13
251,102,11,normal-19,low,same,normal,high,2,1,B,1,13
252,102,12,normal-0,low,same,normal,low,2,1,B,1,14
253,102,13,normal-50,high,same,normal,low,2,1,B,1,10
254,102,14,normal-13,low,same,normal,high,2,1,B,1,5
255,102,15,normal-24,low,same,normal,high,2,1,B,1,10
256,102,16,normal-41,high,same,normal,high,4,1,B,1,13
257,102,17,normal-26,low,same,normal,low,4,2,B,1,12
258,102,18,normal-23,low,same,normal,low,1,0,A,0,14
259,102,19,normal-31,high,same,normal,low,1,0,B,1,11
260,102,20,normal-28,low,same,normal,high,2,1,B,1,9
261,102,21,normal-51,high,same,normal,low,4,3,A,0,12
262,102,22,normal-59,high,same,normal,high,2,1,A,0,12
263,102,23,normal-42,high,same,normal,high,3,1,B,1,5
264,103,0,normal-38,high,diff,normal,high,3,2,A,0,13
265,103,1,normal-13,low,diff,normal,low,2,1,B,1,5
266,103,2,normal-8,low,diff,normal,low,4,3,B,1,5
267,103,3,normal-58,high,diff,normal,low,4,3,B,1,12
268,103,4,normal-0,low,diff,normal,low,4,3,B,1,14
269,103,5,normal-55,high,diff,normal,low,3,2,B,1,14
270,103,6,normal-36,high,diff,normal,high,4,2,A,0,9
271,103,7,normal-11,low,diff,normal,high,4,2,B,1,14
272,103,8,normal-14,low,diff,normal,high,2,0,B,1,13
273,103,9,normal-43,high,diff,normal,high,2,1,A,0,12
274,103,10,normal-20,low,diff,normal,high,4,3,B,1,13
275,103,11,normal-52,high,diff,normal,low,3,2,B,1,14
276,103,12,normal-22,low,diff,normal,low,4,2,B,1,14
277,103,13,normal-32,high,diff,normal,high,6,5,A,0,11
278,103,14,normal-12,low,diff,normal,high,5,2,B,1,11
279,103,15,normal-34,high,diff,normal,low,6,5,B,1,12
280,103,16,normal-35,high,diff,normal,high,5,1,A,0,7
281,103,17,normal-24,low,diff,normal,high,4,3,B,1,10
282,103,18,normal-9,low,diff,normal,low,2,1,B,1,12
283,103,19,normal-47,high,diff,normal,low,6,3,B,1,13
284,103,20,normal-57,high,diff,normal,low,8,4,B,1,13
285,103,21,normal-5,low,diff,normal,high,6,3,B,1,13
286,103,22,normal-45,high,diff,normal,high,5,1,B,1,9
287,103,23,normal-28,low,diff,normal,low,5,1,A,0,9
288,104,0,normal-38,high,same,normal,high,4,1,B,1,13
289,104,1,normal-6,low,same,normal,high,6,1,B,1,11
290,104,2,normal-44,high,same,normal,high,5,3,A,0,8
291,104,3,normal-55,high,same,normal,low,12,2,A,0,14
292,104,4,normal-49,high,same,normal,high,2,1,A,0,10
293,104,5,normal-19,low,same,normal,low,12,1,B,1,13
294,104,6,normal-0,low,same,normal,low,12,1,B,1,14
295,104,7,normal-32,high,same,normal,low,16,1,B,1,11
296,104,8,normal-37,high,same,normal,low,18,1,B,1,9
297,104,9,normal-8,low,same,normal,high,4,3,B,1,5
298,104,10,normal-23,low,same,normal,high,4,1,B,1,14
299,104,11,normal-15,low,same,normal,low,11,1,B,1,7
300,104,12,normal-24,low,same,normal,high,4,3,B,1,10
301,104,13,normal-40,high,same,normal,low,12,1,B,1,8
302,104,14,normal-3,low,same,normal,low,10,1,B,1,12
303,104,15,normal-41,high,same,normal,low,9,1,B,1,13
304,104,16,normal-29,low,same,normal,high,4,1,B,1,14
305,104,17,normal-50,high,same,normal,high,2,1,B,1,10
306,104,18,normal-57,high,same,normal,low,10,1,B,1,13
307,104,19,normal-25,low,same,normal,high,4,3,B,1,14
308,104,20,normal-59,high,same,normal,high,4,1,B,1,12
309,104,21,normal-1,low,same,normal,low,8,1,B,1,11
310,104,22,normal-16,low,same,normal,low,7,6,B,1,6
311,104,23,normal-39,high,same,normal,high,2,1,A,0,12
312,105,0,normal-0,low,diff,normal,high,2,0,A,0,14
313,105,1,normal-48,high,diff,normal,low,2,1,A,0,9
314,105,2,normal-14,low,diff,normal,high,1,0,A,0,13
315,105,3,normal-10,low,diff,normal,low,1,0,A,0,5
316,105,4,normal-5,low,diff,normal,high,2,1,A,0,13
317,105,5,normal-1,low,diff,normal,low,1,0,A,0,11
318,105,6,normal-59,high,diff,normal,high,2,1,A,0,12
319,105,7,normal-44,high,diff,normal,low,3,0,B,1,8
320,105,8,normal-56,high,diff,normal,low,2,1,B,1,10
321,105,9,normal-46,high,diff,normal,high,1,0,A,0,6
322,105,10,normal-23,low,diff,normal,low,2,1,B,1,14
323,105,11,normal-39,high,diff,normal,high,2,1,B,1,12
324,105,12,normal-36,high,diff,normal,high,2,1,B,1,9
